EventTime,EventReceivedTime,Date,Hour,DayOfWeek,MonthYear,Hostname,Keywords,EventType,SeverityValue,Severity,EventID,SourceName,ProviderGuid,Version,Task,OpcodeValue,RecordNumber,ProcessID,ThreadID,Channel,Domain,AccountName,UserID,AccountType,LogonType,IpAddress,IpPort,DeviceInstanceId,DeviceCount,Opcode,SourceModuleType,Message
2025-03-07 17:00:00,2025-03-07 17:00:21,2025-03-07,17,Friday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,3,INFO,1042,Microsoft-Windows-PushNotifications-Platform,8f8ee79a-8e6d-411a-b4bd-ac60753c1d47,0,6,1,832443,9429,7788,Microsoft-Windows-Kernel-Cache/Operational,,doris,4227,User,,221.175.239.166,26438,14178,2,Start,im_msvistalog,Application None performed an action.
2025-02-26 09:00:00,2025-02-26 09:00:14,2025-02-26,9,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,28115,Microsoft-Windows-Security-Auditing,a9abec8f-898c-4ec3-ac1a-5beb32ef5cdf,0,8002,0,274088,6456,3693,Windows PowerShell,NT AUTHORITY,Robot,4099,User,,205.26.130.252,59730,77678,6,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-27 13:00:00,2025-02-27 13:00:14,2025-02-27,13,Thursday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,4907,Microsoft-Windows-NlaSvc,520606cd-0375-4a60-9d21-0758c2946621,0,62170,13,930174,3655,9281,Application,DESKTOP-RKJA15K,doris,1787,,,135.229.227.183,6299,33763,2,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-23 11:00:00,2025-01-23 11:00:28,2025-01-23,11,Thursday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,INFO,5379,Microsoft-Windows-Shell-Core,c5365b72-165f-4056-b3fb-55aec3a8289f,0,0,0,627912,2845,8130,Security,DESKTOP-RKJA15K,Robot,8225,,,43.22.213.232,26649,89735,9,Stop,im_msvistalog,Application malware.exe performed an action.
2025-03-05 13:00:00,2025-03-05 13:00:11,2025-03-05,13,Wednesday,Mar-2025,DESKTOP-RKJA15K,4611686018427387905,INFO,2,INFO,1011,Microsoft-Windows-Security-Auditing,a4f06aa1-4835-4de1-b39d-087ff27e1f94,0,0,0,245466,3249,7060,Security,,doris,3555,User,,43.132.198.57,46691,28360,5,Info,im_msvistalog,Application None performed an action.
2025-02-06 09:00:00,2025-02-06 09:00:26,2025-02-06,9,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5061,MsiInstaller,efdcd0fa-f4b0-4a2f-a00d-feb1862a411e,0,0,0,111395,6254,8948,Microsoft-Windows-Bits-Client/Operational,DESKTOP-RKJA15K,Robot,3581,User,,123.247.27.249,41415,76503,7,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-20 12:00:00,2025-01-20 12:00:22,2025-01-20,12,Monday,Jan-2025,DESKTOP-RKJA15K,72057594037927936,INFO,2,INFO,101,Microsoft-Windows-Security-Auditing,0da4b2c5-e6c6-40f1-8408-0488ab3ef3b1,0,1,0,509916,2050,2411,Microsoft-Windows-PushNotification-Platform/Operational,,Robot,4935,User,,133.149.228.64,15726,73597,7,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-13 14:00:00,2025-01-13 14:00:27,2025-01-13,14,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372036854774272,INFO,2,INFO,4799,Microsoft-Windows-AppLocker,f9a0b802-d46f-4c5e-9f25-4b70e70b2b20,0,0,0,389774,8072,4983,Security,DESKTOP-RKJA15K,doris,4777,,,180.15.20.231,48615,43759,1,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-13 14:00:00,2025-02-13 14:00:00,2025-02-13,14,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,ERROR,2,INFO,21,Microsoft-Windows-Shell-Core,8dccad45-4cce-4888-8705-13afdbf54781,0,106,0,651801,4997,5132,Security,DESKTOP-RKJA15K,Robot,4923,User,,94.201.167.211,24881,20948,3,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-30 10:00:00,2025-01-30 10:00:28,2025-01-30,10,Thursday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,101,Microsoft-Windows-AppLocker,590257ee-4165-4697-8496-ba328761d074,0,62170,0,699261,8672,2746,Microsoft-Windows-Winlogon/Operational,NT AUTHORITY,doris,6306,User,,55.182.5.249,20902,87964,1,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-23 12:00:00,2025-01-23 12:00:18,2025-01-23,12,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775807,VERBOSE,2,INFO,617,Microsoft-Windows-Security-Auditing,bfb627f7-0e27-458e-8568-adda15d7eafa,0,13826,0,290714,3850,3273,Microsoft-Windows-Winlogon/Operational,,doris,5906,User,,95.204.56.92,43785,17906,5,,im_msvistalog,Application None performed an action.
2025-02-24 13:00:00,2025-02-24 13:00:10,2025-02-24,13,Monday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,INFO,40961,Microsoft-Windows-Diagnosis-PCW,b8357edc-3867-4cab-a525-710fa8e97559,0,3013,0,256459,3848,8061,System,NT AUTHORITY,Robot,8079,User,,59.149.140.78,8353,40393,6,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-30 10:00:00,2025-01-30 10:00:15,2025-01-30,10,Thursday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,9648,Microsoft-Windows-HttpService,5127d37c-b44e-4b5d-9bdb-d94bc0191f83,0,4,15,405959,1144,1497,Security,NT AUTHORITY,doris,7674,User,,25.142.103.199,64487,71117,6,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-21 15:00:00,2025-01-21 15:00:13,2025-01-21,15,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,3,WARNING,8001,Microsoft-Windows-Shell-Core,baec9bdf-2ec5-4028-b5fa-aedc492e2935,0,0,0,612869,7541,9814,Security,DESKTOP-RKJA15K,doris,2280,User,,202.144.253.224,58204,32274,5,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-04 16:00:00,2025-02-04 16:00:23,2025-02-04,16,Tuesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,WARNING,2,WARNING,4672,Microsoft-Windows-PCI,4e6a0df5-bdfb-4b4a-9fbe-f9ed716ed1de,0,0,0,707037,3788,1919,Security,,doris,8301,User,,29.5.22.11,11221,68456,8,Info,im_msvistalog,Application services.exe performed an action.
2025-02-05 14:00:00,2025-02-05 14:00:06,2025-02-05,14,Wednesday,Feb-2025,DESKTOP-RKJA15K,-9223372036749918208,AUDIT_SUCCESS,4,WARNING,15,Microsoft-Windows-Store,29b146b0-9eb9-4498-a20f-3902fec267a8,0,0,0,180724,9830,4388,Microsoft-Windows-PCI/Operational,,Robot,9525,User,,114.219.210.76,21974,71950,5,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-12 15:00:00,2025-02-12 15:00:27,2025-02-12,15,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,6000,MsiInstaller,1262f9b7-11e8-4c69-b7b0-ec0c5c2599af,0,0,1,543154,3025,2867,Microsoft-Windows-PushNotification-Platform/Operational,,doris,5679,,,153.157.197.143,3402,24965,2,Info,im_msvistalog,Application svchost.exe performed an action.
2025-03-03 11:00:00,2025-03-03 11:00:14,2025-03-03,11,Monday,Mar-2025,DESKTOP-RKJA15K,-9223372036854775808,AUDIT_SUCCESS,4,INFO,10000,Microsoft-Windows-Application-Experience,0a965780-569f-4fe5-bdf9-fb3968e6a24c,0,13826,0,800036,2065,4870,Microsoft-Windows-Shell-Core/Operational,NT AUTHORITY,doris,1497,User,,97.225.188.116,52764,36848,6,Start,im_msvistalog,Application opera.exe performed an action.
2025-02-24 13:00:00,2025-02-24 13:00:18,2025-02-24,13,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,1042,Microsoft-Windows-Ntfs,0ab4f9ff-64b5-4e1a-9344-23e1eed43784,0,62170,0,864132,5780,6848,Security,NT AUTHORITY,doris,4771,User,,42.205.61.21,40732,74807,2,Start,im_msvistalog,Application svchost.exe performed an action.
2025-01-23 15:00:00,2025-01-23 15:00:17,2025-01-23,15,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,62171,Microsoft-Windows-Shell-Core,66cdc42c-1873-4105-a02a-67868d6654b3,0,13826,0,307028,4234,8188,System,DESKTOP-RKJA15K,doris,7117,,,79.71.82.29,60973,70917,10,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-03-06 09:00:00,2025-03-06 09:00:25,2025-03-06,9,Thursday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4799,Microsoft-Windows-Store,672a4866-6536-4c23-87ef-c51d524bada9,0,0,0,482651,3521,2429,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,NT AUTHORITY,doris,3836,,,152.31.118.112,60472,64952,8,,im_msvistalog,Application svchost.exe performed an action.
2025-01-28 16:00:00,2025-01-28 16:00:26,2025-01-28,16,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,WARNING,2,INFO,8001,Microsoft-Windows-WMI-Activity,1c83909e-6038-4adb-bc3f-0d0ee13087f0,0,28177,0,292492,5024,1030,Application,NT AUTHORITY,Robot,1998,User,,200.214.152.67,62464,74608,1,Info,im_msvistalog,Application None performed an action.
2025-01-03 12:00:00,2025-01-03 12:00:08,2025-01-03,12,Friday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,4799,Microsoft-Windows-Kernel-PnP,d4813304-1c46-4a1c-b675-8b5bd182b317,0,3013,2,663959,9384,5180,Microsoft-Windows-AppXDeployment/Operational,NT AUTHORITY,doris,3238,User,,173.56.192.174,38946,95421,1,Info,im_msvistalog,Application services.exe performed an action.
2025-03-05 13:00:00,2025-03-05 13:00:05,2025-03-05,13,Wednesday,Mar-2025,DESKTOP-RKJA15K,-9223372036854775808,ERROR,2,INFO,524,Microsoft-Windows-Security-Auditing,039b28d7-0fbe-4243-bb5e-867f9fb8e3f3,0,1,0,562155,1284,6856,Application,NT AUTHORITY,doris,6532,Well Known Group,,18.34.226.42,55404,45330,9,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-28 14:00:00,2025-02-28 14:00:22,2025-02-28,14,Friday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,2,INFO,4799,Microsoft-Windows-Security-Auditing,d0f7a9dc-f160-4fa3-ac8e-e062b1e36686,0,12544,0,438500,6441,7109,System,,doris,3000,Well Known Group,,105.218.228.187,27455,77281,8,Info,im_msvistalog,Application services.exe performed an action.
2025-02-06 16:00:00,2025-02-06 16:00:11,2025-02-06,16,Thursday,Feb-2025,DESKTOP-RKJA15K,4611686018427387905,VERBOSE,2,INFO,4672,Microsoft-Windows-Windows Firewall With Advanced Security,c03ccc3b-ab19-4815-b5a6-d935e31c7045,0,62170,1,210642,2830,3689,Microsoft-Windows-LiveId/Operational,NT AUTHORITY,Robot,6406,,,211.72.72.153,44127,16027,10,Start,im_msvistalog,Application services.exe performed an action.
2025-02-13 10:00:00,2025-02-13 10:00:04,2025-02-13,10,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,ERROR,2,INFO,600,Netwtw06,998f5e2b-3953-4302-9833-ad93feb4854d,0,0,0,787729,9276,1216,Security,DESKTOP-RKJA15K,Robot,9927,User,,186.51.24.157,46125,84404,5,Verbose,im_msvistalog,Application None performed an action.
2025-02-20 17:00:00,2025-02-20 17:00:23,2025-02-20,17,Thursday,Feb-2025,DESKTOP-RKJA15K,4611686018427453440,INFO,2,INFO,4797,Microsoft-Windows-Shell-Core,1c1481d7-5200-49c0-bc00-99c436f579f7,0,0,0,489070,8521,4171,Microsoft-Windows-GroupPolicy/Operational,DESKTOP-RKJA15K,doris,7752,User,,18.49.130.14,28216,14350,1,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-03 16:00:00,2025-02-03 16:00:11,2025-02-03,16,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018429485056,AUDIT_SUCCESS,2,INFO,1005,Microsoft-Windows-Kernel-PnP,78d07591-36b3-476b-a0f9-caefc70b1a57,0,91,0,161569,4338,3316,Microsoft-Windows-GroupPolicy/Operational,NT AUTHORITY,doris,8195,,,112.51.124.7,20387,73744,4,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-20 12:00:00,2025-01-20 12:00:02,2025-01-20,12,Monday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,105,Microsoft-Windows-Bits-Client,dacedc6f-412b-43fb-a959-91774e87515e,2,8,0,299468,3699,9168,Windows PowerShell,NT AUTHORITY,Robot,6796,,,150.15.131.248,40521,65203,2,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-06 14:00:00,2025-02-06 14:00:30,2025-02-06,14,Thursday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,INFO,1264,Microsoft-Windows-Shell-Core,faedbf14-f45a-4eec-aadb-a96a632e5bdc,0,0,1,122355,2539,4060,Security,DESKTOP-RKJA15K,Robot,2964,User,,83.200.153.162,64106,82900,1,Info,im_msvistalog,Application None performed an action.
2025-01-03 09:00:00,2025-01-03 09:00:30,2025-01-03,9,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,1,INFO,11707,Microsoft-Windows-Shell-Core,907b1e75-aba7-4aea-a54c-d1d83a5a1416,0,0,0,913053,2037,4049,System,NT AUTHORITY,Robot,8224,Well Known Group,,40.85.144.116,44095,88402,10,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-03 14:00:00,2025-01-03 14:00:07,2025-01-03,14,Friday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,DEBUG,4672,Microsoft-Windows-Kernel-Cache,55538509-b678-4471-aeab-c2ebba69126e,0,13826,0,275989,2494,2328,Security,DESKTOP-RKJA15K,doris,2778,User,,54.164.233.31,8621,10896,4,Info,im_msvistalog,Application None performed an action.
2025-01-01 14:00:00,2025-01-01 14:00:09,2025-01-01,14,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427388416,INFO,4,ERROR,4672,Microsoft-Windows-Store,c08a219e-d474-46e3-901e-4644e536ca16,0,0,0,914098,7893,2185,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,doris,8733,User,,147.79.46.26,15589,18719,4,Info,im_msvistalog,Application svchost.exe performed an action.
2025-03-04 12:00:00,2025-03-04 12:00:09,2025-03-04,12,Tuesday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4104,Microsoft-Windows-Security-Auditing,56abd668-a0ff-40f8-a84a-51db1aeae4c1,2,13826,0,928872,1837,1952,Application,NT AUTHORITY,Robot,1144,User,,71.226.208.94,29452,83163,10,Start,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-03-07 11:00:00,2025-03-07 11:00:16,2025-03-07,11,Friday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4799,Microsoft-Windows-Security-Auditing,455820ab-94f8-44c2-ae9e-568d33eda720,0,0,0,914177,7449,3310,Microsoft-Windows-Audio/Operational,NT AUTHORITY,doris,4473,User,,168.147.109.168,40110,95082,5,Start,im_msvistalog,Application chrome.exe performed an action.
2025-02-11 12:00:00,2025-02-11 12:00:09,2025-02-11,12,Tuesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,6000,Microsoft-Windows-Shell-Core,d1f12f0f-849b-49eb-992d-936de93c5dbe,0,9705,0,748338,5111,3043,Microsoft-Windows-SmbClient/Connectivity,NT AUTHORITY,doris,7328,User,,164.36.117.170,31690,87862,1,Info,im_msvistalog,Application None performed an action.
2025-01-30 17:00:00,2025-01-30 17:00:24,2025-01-30,17,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854773760,INFO,1,INFO,4798,Microsoft-Windows-PushNotifications-Platform,092bf950-455c-4bbb-b7f4-7a572c0b8757,0,12544,0,786758,1228,3122,Microsoft-Windows-AppxPackaging/Operational,NT AUTHORITY,Robot,7841,User,,122.131.90.247,26072,73021,10,A diagnostic module detected a problem,im_msvistalog,Application malware.exe performed an action.
2025-03-06 10:00:00,2025-03-06 10:00:16,2025-03-06,10,Thursday,Mar-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,WARNING,811,Microsoft-Windows-Diagnosis-PCW,598b068d-6d60-4ca5-928f-2b90c17fe6a9,0,0,12,725332,6747,3411,Microsoft-Windows-Shell-Core/Operational,NT AUTHORITY,Robot,6348,,,158.59.152.180,1142,19532,8,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-25 17:00:00,2025-02-25 17:00:04,2025-02-25,17,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036686987264,INFO,2,DEBUG,1,Microsoft-Windows-Security-Auditing,534cd99b-c878-43dd-8597-e318ad5eb1c9,0,5,0,605242,2092,3312,Security,DESKTOP-RKJA15K,doris,7655,User,,116.58.143.243,28128,89803,6,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-26 13:00:00,2025-02-26 13:00:23,2025-02-26,13,Wednesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775806,INFO,2,INFO,4,Netwtw06,d20bd681-c16e-40a1-8892-5e78775db82c,0,9,0,316775,3995,1487,Security,DESKTOP-RKJA15K,doris,6471,,,162.98.138.60,49828,83094,8,,im_msvistalog,Application trojan.exe performed an action.
2025-03-06 16:00:00,2025-03-06 16:00:09,2025-03-06,16,Thursday,Mar-2025,DESKTOP-RKJA15K,-9223372036854775776,INFO,2,INFO,1011,MsiInstaller,67e544d3-0a42-4912-bb81-323b9e485b65,0,91,0,692680,7474,8509,Application,NT AUTHORITY,Robot,5475,User,,92.86.59.197,52775,55547,2,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-03-04 17:00:00,2025-03-04 17:00:03,2025-03-04,17,Tuesday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,WARNING,9708,Microsoft-Windows-Diagnosis-PCW,195b741b-abcd-453c-90ea-95c752fd2692,0,0,0,756746,6512,9829,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,DESKTOP-RKJA15K,doris,6037,User,5,135.197.20.68,17781,78041,1,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-04 15:00:00,2025-02-04 15:00:29,2025-02-04,15,Tuesday,Feb-2025,DESKTOP-RKJA15K,72057594037927936,INFO,2,INFO,1011,Microsoft-Windows-Store,063d1d0f-49a2-48fe-8d52-db3d5404dc15,0,0,0,819111,5805,3354,Microsoft-Windows-LiveId/Operational,NT AUTHORITY,doris,1221,User,,205.112.109.208,40440,22256,1,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-10 11:00:00,2025-02-10 11:00:12,2025-02-10,11,Monday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,4004,Microsoft-Windows-Install-Agent,3af73e77-40a2-47cd-83a0-d6861316578c,0,0,0,960451,7447,5187,Microsoft-Windows-Store/Operational,,doris,8041,User,,210.31.1.213,46778,78324,5,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-20 12:00:00,2025-02-20 12:00:02,2025-02-20,12,Thursday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,4799,Microsoft-Windows-Security-Auditing,e607b233-4343-40e0-aa53-45a28d2a30d2,1,12290,0,815001,6446,2488,Microsoft-Windows-Winlogon/Operational,,Robot,7571,,,2.71.103.120,46649,32905,9,Info,im_msvistalog,Application services.exe performed an action.
2025-01-08 10:00:00,2025-01-08 10:00:09,2025-01-08,10,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,INFO,170,Microsoft-Windows-Security-Auditing,306a0a45-0708-4836-baca-f1a59c01aaa6,0,13826,0,527465,8802,4055,Application,,Robot,1397,User,,139.47.53.201,36383,60185,2,Info,im_msvistalog,Application None performed an action.
2025-01-13 17:00:00,2025-01-13 17:00:01,2025-01-13,17,Monday,Jan-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,1,INFO,6113,Microsoft-Windows-Install-Agent,91ba2476-c44d-4d80-839a-8039a18b439f,0,0,0,540344,7246,6057,Microsoft-Windows-Kernel-Cache/Operational,DESKTOP-RKJA15K,doris,3585,User,,199.108.3.238,2644,42956,5,,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-02 14:00:00,2025-01-02 14:00:03,2025-01-02,14,Thursday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,WARNING,1033,Microsoft-Windows-Security-Auditing,c5b5a7f2-f00b-4c82-9ff1-40a8f9791966,0,0,0,210993,6074,4722,Application,,doris,2740,User,,64.223.182.236,29448,54351,4,Info,im_msvistalog,Application malware.exe performed an action.
2025-03-04 14:00:00,2025-03-04 14:00:11,2025-03-04,14,Tuesday,Mar-2025,DESKTOP-RKJA15K,1152921504606846976,INFO,2,INFO,1265,Microsoft-Windows-PushNotifications-Platform,c4eb8add-66c7-4929-becc-03a070fa11d2,0,0,0,722514,4824,1929,Microsoft-Windows-GroupPolicy/Operational,DESKTOP-RKJA15K,doris,9544,Well Known Group,,194.250.27.161,6104,89048,3,Info,im_msvistalog,Application services.exe performed an action.
2025-01-02 12:00:00,2025-01-02 12:00:03,2025-01-02,12,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,25,Microsoft-Windows-Shell-Core,b2d78739-12f0-475c-9339-f89c28123166,0,0,0,404964,7483,4348,Microsoft-Windows-WLAN-AutoConfig/Operational,NT AUTHORITY,Robot,5538,,,209.31.222.158,46959,69360,4,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-27 10:00:00,2025-01-27 10:00:06,2025-01-27,10,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,1225,Microsoft-Windows-Store,9ac5569b-afc8-433e-89bd-7e555cc41edb,0,24012,0,579407,7989,1970,Security,,Robot,5159,,,78.121.10.238,20043,94926,7,Start,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-01 10:00:00,2025-01-01 10:00:09,2025-01-01,10,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,INFO,0,Microsoft-Windows-Store,4e74559c-a24a-4428-bd2f-f287fcd50e23,0,1,14,387057,6465,3460,Microsoft-Windows-WebAuthN/Operational,NT AUTHORITY,doris,1247,User,,118.50.172.255,1870,75395,3,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-11 09:00:00,2025-02-11 09:00:07,2025-02-11,9,Tuesday,Feb-2025,DESKTOP-RKJA15K,1152921504606846976,INFO,4,INFO,10016,Microsoft-Windows-HttpService,f9d5d301-ef02-4f16-adfb-b89e7752a7ce,0,0,0,686768,9790,2937,Microsoft-Windows-Winlogon/Operational,NT AUTHORITY,doris,6100,User,2,56.223.94.129,49597,82407,4,Info,im_msvistalog,Application opera.exe performed an action.
2025-03-07 17:00:00,2025-03-07 17:00:04,2025-03-07,17,Friday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,6000,Microsoft-Windows-Bits-Client,5025c67c-5c27-4964-b704-8fdba5364a39,2,0,0,974064,1428,6812,Microsoft-Windows-Shell-Core/Operational,,doris,5920,User,,123.26.57.20,8140,24733,1,,im_msvistalog,Application chrome.exe performed an action.
2025-01-30 12:00:00,2025-01-30 12:00:19,2025-01-30,12,Thursday,Jan-2025,DESKTOP-RKJA15K,576460752303423488,WARNING,1,INFO,60,Microsoft-Windows-Install-Agent,bcdb69f0-98d3-4e76-a101-5828c9173550,0,3,0,872859,8738,8625,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,3815,,,62.202.229.21,3904,60524,3,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-20 11:00:00,2025-02-20 11:00:16,2025-02-20,11,Thursday,Feb-2025,DESKTOP-RKJA15K,2305843009213759488,INFO,2,ERROR,42,MsiInstaller,9fefcb00-5659-4534-aabb-55891379471e,2,0,0,634478,6683,3214,Microsoft-Windows-Winlogon/Operational,NT AUTHORITY,Robot,3184,User,5,58.75.161.203,26308,32322,10,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-06 13:00:00,2025-02-06 13:00:26,2025-02-06,13,Thursday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,AUDIT_SUCCESS,2,INFO,116,Microsoft-Windows-Security-Auditing,141e22b4-b5a5-471b-8a52-3cf6da61f84e,12,0,14,661030,8484,2314,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,Robot,9596,User,,139.62.141.9,40880,32079,4,Start,im_msvistalog,Application winlogon.exe performed an action.
2025-01-07 11:00:00,2025-01-07 11:00:13,2025-01-07,11,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,AUDIT_SUCCESS,2,INFO,4799,Microsoft-Windows-GroupPolicy,0226ea2a-82a7-46df-b537-66cf6d6ae419,2,0,0,419380,3072,8918,System,NT AUTHORITY,Robot,9430,User,,52.80.30.243,25364,93686,4,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-24 17:00:00,2025-01-24 17:00:11,2025-01-24,17,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5379,Microsoft-Windows-Store,2eb2ef20-fc32-48c1-a86b-9a30cc1f50b2,0,13826,0,539906,8461,3875,System,NT AUTHORITY,doris,8428,,,40.52.107.14,36816,58651,2,,im_msvistalog,Application chrome.exe performed an action.
